कल्याणकारी	_onto_nodes	जीर्ण-शीर्ण
अमरखी	_hypernym	प्रसूति_काल
केंद्रीय	_onto_nodes	भुँइफोर
सिंहलक	_hypernym	रापी
मैसूर_स्टेट_बैंक	_hypernym	अभिव्यक्तिशील
अनपाश्रय	_onto_nodes	संगीतात्मक
टिंचर-स्टील	_hypernym	देह
जोरहट_शहर	_onto_nodes	रङ्गमहल
रिक्रूट्मेन्ट	_onto_nodes	भुँइफोर
सौतेली_माँ	_onto_nodes	तुरंगिका
ऑलराउन्डर	_onto_nodes	भुँइफोर
स्वयंवरा	_hypernym	खूसट
हवन	_hypernym	निरालंब
सारिवा	_onto_nodes	अवाकी
नीलकमल	_onto_nodes	सृंजय
मनु-स्मृति	_hypernym	श्वेतकांडा
शीतकटिबन्ध	_hypernym	प्रसूति_काल
कंकरीट	_onto_nodes	आईआईटी
गूँथा_हुआ	_hypernym	प्रसूति_काल
अनवद्या	_hypernym	भीमकुण्ड
पालकाप्य	_onto_nodes	भुँइफोर
आभीर	_hypernym	आर्टिफिशल
ग़ालिब	_hypernym	श्रवनीय
शैलीगत_करना	_onto_nodes	भुँइफोर
एकाह_यज्ञ	_hypernym	नींद_उड़ना
परिहार	_onto_nodes	साया
पंक_रॉक	_hypernym	कोरी
डबलिन	_onto_nodes	सूपाबेना
मंचन	_hypernym	शतपथी
झुलमुली	_hypernym	प्रत्यर्पण
अनुकंपा_राशि	_onto_nodes	आईआईटी
रेल_परिवहन_स्थल	_onto_nodes	इतेक
तोशाख़ाना	_onto_nodes	भुँइफोर
पंचभर्तारी	_onto_nodes	संगीतात्मक
कपोतव्रत	_onto_nodes	परियोजना
घनफुट	_hypernym	अधबयसू
पैनावू_शहर	_onto_nodes	सृंजय
आकस्मिक_निधि	_hypernym	अनुवासन
नियम_धारा	_onto_nodes	खपाची
अनार्य_जाति	_hypernym	कुपवाड़ा_शहर
दोहदोन्विता	_hypernym	अभिरना
जैसे_तैसे	_hypernym	चमन
निरोध	_onto_nodes	भुँइफोर
प्रसिद्ध	_hypernym	निरालंब
योगकुंडलिनि_उपनिषद	_onto_nodes	अनिष्टकर
पसरना	_onto_nodes	सृंजय
कैरट	_hypernym	रग्बी
अनध्यवसाय	_onto_nodes	अंतरिक
वृथारुदन	_onto_nodes	चंद्राकार
पर्यवेक्षण_धरहरा	_onto_nodes	संगीतात्मक
द्युति	_onto_nodes	सृंजय
जोताँत	_onto_nodes	सीकर
इस्तीफा	_onto_nodes	मुखशोधन
आयात-कर	_hypernym	अभिरना
वेदवती	_onto_nodes	संगीतात्मक
प्रौढ़	_hypernym	गोचरपिण्ड
टाँकना	_onto_nodes	सीकर
फकीरचंद	_onto_nodes	चोरबदन
आतर	_onto_nodes	प्रतिधावन
रमारमण	_hypernym	स्तनहार
निर्यातकर	_onto_nodes	तुरंगिका
दोतरफा	_hypernym	यू_एस_डालर
मुर	_hypernym	बिलल्ला
लाल_पांडा	_onto_nodes	भुँइफोर
दर्शनोपनिषद्	_hypernym	श्वसनतंत्र
महन्त	_onto_nodes	तुरंगिका
शुदनी	_onto_nodes	बहवाना
सफलता_हासिल_करना	_hypernym	सेनेगल
बरबाद	_onto_nodes	सीकर
अड़ूसा	_onto_nodes	बहवाना
खंडित	_hypernym	गिट्टक
मूल्य_वृद्धि	_onto_nodes	अवाकी
शुकेष्ट	_hypernym	ढहा
आजार	_hypernym	हाथ-कुर्सी
नाभि_छेदन	_hypernym	व्रण
अंचल	_hypernym	दिवसाभिसारिका
पिताजी	_onto_nodes	भुँइफोर
सितमगर	_onto_nodes	मेक्सिको
व्यान_वायु	_onto_nodes	अनिष्टकर
बुरी_चेष्टा	_onto_nodes	पूर्णचाँद
धुबरी_शहर	_onto_nodes	बहवाना
हरफनमौला	_onto_nodes	प्रतिधावन
खरी_खोटी_सुनाना	_onto_nodes	संगीतात्मक
पितराई	_onto_nodes	साया
ऐन्टीलोप	_onto_nodes	भुँइफोर
चरमपंथी	_hypernym	बिलल्ला
अभिगृहीत	_onto_nodes	सूपाबेना
न्यू_टेहरी	_onto_nodes	सीकर
नेत्री	_onto_nodes	रङ्गमहल
वस्तूत्प्रेक्षालंकार	_onto_nodes	इतेक
जोर_करना	_onto_nodes	मान्यताप्राप्त
अमहत्व	_onto_nodes	प्रतिधावन
आधिकारिक	_hypernym	नाज़ुक_बाल
लोकोपकार	_onto_nodes	साया
छैसठवाँ	_onto_nodes	छलशून्यता
अभिकल्पना	_hypernym	बिलल्ला
समाजसेवी	_hypernym	ब्रह्मरेख
अस्वास्थ्यवर्धक	_hypernym	अधिकार-रहितता
सबल	_hypernym	पेट्रोल
महाभारत_ग्रंथ	_onto_nodes	अवात
पश्च_भाग	_onto_nodes	खपाची
रोबोट	_onto_nodes	आईआईटी
हालैंडवासी	_hypernym	कमोबेश
संवर्धन	_onto_nodes	चोरबदन
बारबैडोस-वासी	_onto_nodes	साया
कृत्रिम_रूप_से	_onto_nodes	बहवाना
शुक्त्यंगी	_onto_nodes	ईयर
पायु	_hypernym	गोचरपिण्ड
अवनति	_hypernym	अरसाना
निरस्त्र	_onto_nodes	सूपाबेना
असालतन	_onto_nodes	खपाची
सेन्टीमीटर	_onto_nodes	खपाची
क्रेप	_hypernym	इठलाना
किमख्वाब	_hypernym	तिपाई
काकड़_आरती	_onto_nodes	बहवाना
अपरितोष	_onto_nodes	खपाची
शर्मसार	_onto_nodes	खपाची
विश्वधेनु_ऋषि	_onto_nodes	सृंजय
मुछियल	_hypernym	ठाणा_जिला
कंक्रीट	_onto_nodes	ज्येष्ठत्व
अनंतचतुर्दशी	_onto_nodes	खपाची
मवाली	_hypernym	वैजयंतीमाला
पवित्रा	_onto_nodes	टेलिफ़ोन_नंबर
अनुत्तम	_onto_nodes	भुँइफोर
नराधिप	_onto_nodes	भुँइफोर
पंचकुनिया	_onto_nodes	अरसाना
मल्ल_भूमि	_hypernym	सिंदूरपुष्पी
स्वास्थ्य_मन्त्रालय	_onto_nodes	भुँइफोर
गाली_देने_वाला	_hypernym	अवंति
व्यञ्जन_अक्षर_ङ	_onto_nodes	पिछलगा
अमूर्त	_hypernym	सलवार_कमीज
विलियम_शेक्सपियर	_hypernym	पेट्रौलपम्प
आइस_लॉली	_hypernym	धाव_पट्टी
शंखोदरी	_onto_nodes	भुँइफोर
विश्वासपूर्वक	_onto_nodes	सृंजय
चुगाना	_onto_nodes	बहवाना
जीवनचक्र	_hypernym	धाव_पट्टी
बाँसवाड़ा_जिला	_onto_nodes	सूपाबेना
पादा_नमक	_onto_nodes	सृंजय
अनधिगत	_onto_nodes	अनद्यतन
माहेंद्री	_onto_nodes	व्यास
अप्रतिगृहीत	_hypernym	गैर_कानूनी_धंधा
भटकटाई	_onto_nodes	अविपर्यय
डाउन	_hypernym	भूँ_भूँ
द्वापर_युग	_onto_nodes	सीकर
अनुवाद_कर्ता	_hypernym	कल्पित
इंस्ट्रक्शन	_onto_nodes	सृंजय
अनठानबेवाँ	_hypernym	प्रसूति_काल
रक्त_बैंक	_onto_nodes	बहवाना
धन्वाकार	_hypernym	टेलिफून
गांधीजी	_hypernym	पब्लिक_प्रॉसिक्यूटर
घड़ी_मिलाना	_hypernym	नकल_उतारना
इरविन	_onto_nodes	बहवाना
गुज्जर_जाति	_onto_nodes	अनतुला
आस्राव	_hypernym	सवारी
अदाकार	_hypernym	लगलग
एकाउन्ट_होल्डर	_onto_nodes	जार्जियाई-भाषा
तिलपट्टी	_onto_nodes	अवाकी
कुंदना	_onto_nodes	व्यास
अन्न-विकार	_onto_nodes	चंद्राकार
ताश_बूटी	_hypernym	बिलल्ला
आज्यपा	_hypernym	श्वेतकांडा
वायुकोण	_hypernym	हेयटी_द्वीप
शशभृत	_onto_nodes	पिछलगा
शास्त्रीय-संगीत	_onto_nodes	सृंजय
रूबल	_hypernym	गिट्टक
गिर्रिया	_onto_nodes	भुँइफोर
अदली	_hypernym	लोलुप
लेम्पिरा	_hypernym	सिन्धुलताग्र
ऐंप्यूल	_hypernym	सिरका
नलबारी	_entailment	तवक़्को
न्यू_टेहरी	_hypernym	विचाराधीन
उपयोग_होना	_hypernym	निलसिर
कश्यप	_hypernym	सुडान
वर्णिकछन्द	_onto_nodes	भुँइफोर
जिल्दबन्द	_hypernym	परलोक_सिधारना
वारि	_hypernym	परभणी_शहर
कपड़ा	_hypernym	आलमारी
निर्वाण_उपनिषद	_onto_nodes	साया
फनैन्सल	_onto_nodes	आईआईटी
ऐलान	_hypernym	सतसंग
पुत्रघ्नी	_onto_nodes	सूपाबेना
निडर	_onto_nodes	अवाकी
गविष्ठर	_hypernym	अपराधकर्ता
200	_onto_nodes	मेक्सिको
देश-निकासन	_hypernym	सम्प्रदान
इतस्ततः	_onto_nodes	ग्रोस
श्री_सत्य_साईं_बाबा	_hypernym	ईडी
चुरकना	_onto_nodes	सीकर
टाप	_onto_nodes	भुँइफोर
भाव_प्रवणता	_onto_nodes	साया
धुंधलाई	_hypernym	चूअरी
चीत्कार	_hypernym	आत्मसंतुष्ट
कांसा	_onto_nodes	ज्येष्ठत्व
जरत्कारू	_entailment	आमर्दन
वरली-चित्रकला	_onto_nodes	ग्रोस
एक्सरसाइज़	_onto_nodes	सृंजय
गड़ारी	_onto_nodes	सत्यसन्ध
धरी	_onto_nodes	खपाची
टेस्टर	_onto_nodes	प्रतिधावन
ग़र्ज़ी	_hypernym	ठाणा_जिला
राजसमंद	_hypernym	चूँ_चाँ
पिपरामिंट	_hypernym	अमुख्य
भ्रांतिशून्य	_onto_nodes	आईआईटी
गम-गम_करना	_hypernym	नरम_नरम
अभिमानपूर्वक	_onto_nodes	भुँइफोर
खरल_में_घोटना	_hypernym	समझ
चूड़ाम्ल	_hypernym	अच्छी_बात
मदनद्वादशी	_hypernym	सुंसारी
मुद्गल_उपनिषद्	_hypernym	सृंजय
सुरहीनता	_hypernym	अरागज
पृथुशेखर	_onto_nodes	अवाकी
अविना_भाव	_hypernym	धाव_पट्टी
अन्तरित	_hypernym	झांकी
राजस्थान_वासी	_hypernym	उनतालीस
डभकौरी	_hypernym	प्रसूति_काल
विकृति-विज्ञानी	_hypernym	डीएनए
सेली	_onto_nodes	ईयर
कलेऊ	_hypernym	दिफू_शहर
झारखण्ड_राज्य	_onto_nodes	भुँइफोर
जाम्बियावासी	_hypernym	खुरजी
किमख्वाब	_onto_nodes	साया
चाक्षुष_मनु	_onto_nodes	साया
इदानीतन	_onto_nodes	भुँइफोर
विख्यात	_hypernym	पनाला
वैद्यनाथ_बाबा	_hypernym	दिव्यसरिता
प्रमाता	_hypernym	आयोधन
गभस्तिहस्त	_hypernym	अभिरना
कंठ_बंध	_hypernym	रणभूमि
बाधित_करना	_onto_nodes	ग्रोस
धातु-विज्ञान	_onto_nodes	ईयर
विद्यालयीन	_onto_nodes	खपाची
टंगना	_onto_nodes	बहवाना
अधर-बिम्ब	_hypernym	बखैरीयत
संशयोपमा	_onto_nodes	बहवाना
अकर्मठ	_hypernym	पंजा
बंदूकची	_onto_nodes	बड़ा
अतुलित	_hypernym	खरका
अमृतसार	_hypernym	ताल-मेल
कीटनाशक	_attributes	बरुण्डीवासी
उफ़नना	_hypernym	शिल्पविद्या
गाबाँ	_hypernym	अभिस्यन्दी
यमनी_रीयाल	_onto_nodes	सृंजय
किरुंडी	_onto_nodes	सृंजय
वशीकृत	_onto_nodes	सीकर
मोतियाबिन्द	_onto_nodes	भुँइफोर
बम-मार	_hypernym	अनाच्छादन
संसृष्ट	_onto_nodes	साया
बुधवार	_onto_nodes	चंद्राकार
सफेद_पोश	_onto_nodes	भुँइफोर
ससुरखदेरी_नदी	_hypernym	सिंदूरपुष्पी
शयनैकादशी	_hypernym	मातृ-भाषा
मलयालम_लिपि	_hypernym	अबीरा
सञ्जीवनी	_hypernym	आर्थिक_दोहन
विधवाश्रम	_onto_nodes	चालचलन
बचा	_onto_nodes	ज्येष्ठत्व
अस्थिसुषिरता	_onto_nodes	टेलिफ़ोन_नंबर
टिंचर	_hypernym	दोग़ला
कंट्रोल_करना	_hypernym	गोचरपिण्ड
अकाउन्टेन्ट	_onto_nodes	ज्येष्ठत्व
मुक़दमा_चलाना	_onto_nodes	सीकर
पानीपत_की_दूसरी_लड़ाई	_onto_nodes	सीकर
मिरची_चूर्ण	_onto_nodes	सृंजय
जान_राय_मेजर	_hypernym	उनतालीस
बिलारी	_hypernym	कूआँ
अप्रसाद	_onto_nodes	प्रतिधावन
थू_थू_करना	_onto_nodes	चालचलन
अपर्याप्तता	_onto_nodes	प्रतिधावन
अवांछनीयता	_hypernym	ब्रिटिश_गयाना
वृद्ध_होना	_onto_nodes	पैरदान
नपुंसक	_onto_nodes	ईयर
रसरा	_hypernym	बैकुण्ठ
दिठौना	_hypernym	अति_बलिष्ठ
लावक	_onto_nodes	संगीतात्मक
उघाड़ी	_onto_nodes	साया
विश्रान्ति	_onto_nodes	सत्यसन्ध
एफपीओ	_hypernym	सह_संक्रमण
देवगण	_hypernym	सम्पुट
ठेहा	_hypernym	पब्लिक_प्रॉसिक्यूटर
जवां	_hypernym	पुष्टता
स्थलाकृति	_onto_nodes	सृंजय
कर्णपूर्व_ग्रन्थि	_hypernym	निलसिर
मसिकूपी	_onto_nodes	अवात
थायमिन_हाइड्रोक्लोराइड	_hypernym	भूप
निडरपन	_onto_nodes	अवाकी
तैली	_hypernym	मुनिपुत्र
उत्तम_ग्रंथकार	_hypernym	कोरी
डिसनिया	_hypernym	मसलन
अध्यापिका	_onto_nodes	तुरंगिका
ढेचा	_hypernym	अभिप्रणय
शशाङ्कज	_hypernym	मसलन
इंडियन_इंस्टीट्यूट_ऑफ_टेक्नालॉजी	_onto_nodes	संगीतात्मक
सोदर	_onto_nodes	लेज़िम_नृत्य
रँगाई	_hypernym	अजननिका
वारंगल	_hypernym	लगलग
रौद्र	_hypernym	ठाणा_जिला
अरजी	_onto_nodes	भुँइफोर
दृष्टिपटलविकृति	_onto_nodes	साया
इंजिनियर	_hypernym	नरपति
चिपड़ी	_hypernym	चमचा_चोंच
भानुसुता	_hypernym	बड़लाई
संघर्षशील	_hypernym	चिटकना
टिकई	_onto_nodes	साया
अप्सरेश	_hypernym	प्रेम
अशौच	_onto_nodes	कलहंतारिता
यवनिका	_onto_nodes	तुरंगिका
जींद	_onto_nodes	अनतुला
एल्क	_onto_nodes	भुँइफोर
क्षीर-सागर	_onto_nodes	इतेक
विदिशा_ज़िला	_onto_nodes	बहवाना
सजीला	_onto_nodes	संगीतात्मक
उद्घाटन	_onto_nodes	खानेवाला
समाधित	_onto_nodes	सीकर
सिनेगॉग	_onto_nodes	चंद्राकार
भूमंडलीय	_hypernym	इकतारा
अविभाजित	_hypernym	सदुपयोग
तालवाद्य	_onto_nodes	झटा_झट
मंसा_जिला	_hypernym	ध्यानबिंदु
व्यञ्जनाक्षर_ट	_hypernym	उनतालीस
काव्य	_hypernym	दुर्बोध
इशरत	_onto_nodes	अनिष्टकर
स्टेट_बैंक_ऑफ_पटियाला	_onto_nodes	प्रतिधावन
सामंती	_onto_nodes	मुखशोधन
बनासकाण्ठा_ज़िला	_hypernym	फलवान
सीवान_शहर	_hypernym	उनतालीस
तमाल	_onto_nodes	रङ्गमहल
गींजना	_hypernym	आनर्त्त-नगरी
शुल्क	_onto_nodes	खपाची
बंग्लादेशी	_onto_nodes	सुदिन
बीमार_होना	_hypernym	नाज़ुक_बाल
आसमान_टूट_पड़ना	_onto_nodes	सत्यसन्ध
एकत्रित	_onto_nodes	बहवाना
निष्पाप	_hypernym	रेकॉर्ड_किया
नमक्कल_ज़िला	_hypernym	डगडोलना
संवातन	_onto_nodes	ज्येष्ठत्व
अलग_रक्षित_करना	_hypernym	सबल
वरानन	_onto_nodes	रङ्गमहल
बिगुलची	_hypernym	पीलीभीत
अरागज	_onto_nodes	भुँइफोर
पुराणीय_व्यक्ति	_hypernym	धाव_पट्टी
क़ैफ़ी	_hypernym	ध्रुवीय
सन्नद्ध	_onto_nodes	संगीतात्मक
त्रयोदशी_तिथि	_onto_nodes	लेज़िम_नृत्य
कनेरी	_onto_nodes	कंधे_पर_आना
कढ़ीचट	_hypernym	पब्लिक_प्रॉसिक्यूटर
जिल_आम	_hypernym	एन्टिना
साउथ_अफ्रीका	_onto_nodes	फिल्टर_कॉफी
अन्धिका	_onto_nodes	भुँइफोर
लज्जाप्रद	_onto_nodes	व्यास
अंगूठाछाप	_onto_nodes	निकुरम्ब
फूफा	_onto_nodes	बांदीपुरा
येडो	_onto_nodes	दक्षिणावर्त
शासनतन्त्र	_onto_nodes	भुँइफोर
मुस्तफा_खाँ	_onto_nodes	पदासन
झूलनापुल	_onto_nodes	मुखशोधन
मानस	_hypernym	बेठन
मांड़ी	_onto_nodes	अनतुला
मंगरौल	_onto_nodes	संगीतात्मक
शैनेय	_onto_nodes	सृंजय
संयमशील	_hypernym	हिल्सिंगफोर्स
रेशमी_कीट	_onto_nodes	सीकर
महानारायण_उपनिषद्	_onto_nodes	अवाकी
चौपट_करना	_onto_nodes	व्यास
गोथ	_onto_nodes	सत्यसन्ध
खोन्सा	_onto_nodes	बांदीपुरा
घृताची	_hypernym	कमोबेश
इच्छा_शक्ति	_onto_nodes	अमानुष
वर्म	_onto_nodes	संगीतात्मक
मद्देनज़र	_onto_nodes	भुँइफोर
कहलाना	_onto_nodes	चंद्राकार
सूपी	_hypernym	रेहुआ
सुमसुखड़ा	_hypernym	आयोधन
अफरीका-संबंधी	_onto_nodes	चालचलन
फैलवाना	_hypernym	निःशुल्क
फँसा	_onto_nodes	प्रतिधावन
तीक्ष्णाग्र	_onto_nodes	कंधे_पर_आना
भस्म	_hypernym	ताल-मेल
दिफू_शहर	_hypernym	ह्वेल
गुहिका	_onto_nodes	व्यास
ढोंग	_onto_nodes	सीकर
कुंडलीकृत	_onto_nodes	लेज़िम_नृत्य
वर्ल्ड_वार_I	_hypernym	श्वेतकांडा
अक्लमंद	_onto_nodes	अनिष्टकर
सुधांशु	_onto_nodes	बहवाना
मधुमात	_hypernym	एड्रिएटिक_सागर
बेनंग	_onto_nodes	पैरदान
परिसंवाद	_hypernym	अबीरा
मूली_नदी	_hypernym	सिंधुजा
घरेलू_खर्चा	_onto_nodes	छलशून्यता
हेटी_देश	_onto_nodes	साया
गडेरिया	_hypernym	अग्निमंथ
ख़बरदार_करना	_onto_nodes	साया
जनित	_hypernym	क़ाटर-वासी
असंबंधित	_hypernym	टूट_पड़ना
शुक्रग़ुज़ार	_onto_nodes	छलशून्यता
यक्षिणी	_hypernym	विस्मित_होना
बधाई	_onto_nodes	सीकर
ज़ंजीर_कवच	_onto_nodes	इतेक
हिन्डोला	_onto_nodes	चंद्राकार
आकबतअंदेशी	_onto_nodes	भुँइफोर
रक्तशीषक	_onto_nodes	भुँइफोर
खरीददारी	_onto_nodes	देशभक्त
चंदक	_onto_nodes	सीकर
हेम	_hypernym	अभिस्यन्दी
आँख-मिचौनी	_hypernym	उनतालीस
आरंभ_करना	_onto_nodes	आँख_मूँदकर
ईंटाया	_onto_nodes	नन्दा
रघुबर	_onto_nodes	सृंजय
सुख-सम्पत्ति	_onto_nodes	साया
टेलीस्कोप	_onto_nodes	संगीतात्मक
लक्ष्मणकंद	_onto_nodes	मान्यताप्राप्त
रुंज	_hypernym	एकारादि
असंग	_onto_nodes	सृंजय
विहंगीय	_hypernym	सम्भागीय
_ब्रूने_रिन्गिट	_onto_nodes	साया
जलमग्न	_hypernym	तापसी
उपभोग	_hypernym	वुली_बन्दर
गैर_हाजिरी	_onto_nodes	भुँइफोर
इंद्रधनुषीय	_onto_nodes	खपाची
निपटाव	_entailment	लक्षपति
बुलौवा	_onto_nodes	भुँइफोर
नाड़ी	_hypernym	प्रतिलेखक
सेन्ट्रल_अफ्रीकन_रिपब्लिक	_hypernym	इकलाई
मालकोष	_hypernym	मनोविज्ञानिक
वर्णिकछन्द	_hypernym	तुरुप
ज़मानती	_hypernym	पसीने_से_तर
धीन	_onto_nodes	ईयर
आत्म_चरित्र	_onto_nodes	सृंजय
दौड़_लगाना	_onto_nodes	पिछलगा
बदसूरत_बुढ़िया	_hypernym	एकांतरहित
मरणासन्न_होना	_hypernym	यमनी_रीयाल
प्रपौण्डरीक	_onto_nodes	सृंजय
शुभ	_hypernym	पत्तर
तापसी	_hypernym	नतिनी
अमानत-नामा	_hypernym	यशी
फिट_होना	_hypernym	श्वेतकांडा
गुर्जर	_onto_nodes	सत्यसन्ध
चिड़ियाघर	_onto_nodes	खपाची
इकतालीसवाँ	_onto_nodes	सीकर
अँतरा	_hypernym	ठाणा_जिला
मत्त_होना	_hypernym	टेलिफ़ोन
57वाँ	_hypernym	जजु
गैलड़	_hypernym	सृंजय
गला_रोग	_onto_nodes	सत्यसन्ध
रिज़र्व	_hypernym	कलपेट्टा
दक्षिणी-अमेरिका_वासी	_onto_nodes	सफदर_पसंद_आम
उपभोक्ता_वस्तु	_hypernym	लहर
अवरोहित	_hypernym	अवलुंचित
वटपूर्णिमा	_onto_nodes	ज्येष्ठत्व
सलिलज	_hypernym	वराहिका
फाहियान	_onto_nodes	अनद्यतन
गेंदा	_onto_nodes	भुँइफोर
दुड़ियंद	_onto_nodes	जीर्ण-शीर्ण
ब्योरेवार	_onto_nodes	अमानुष
बंगला_लिपि	_hypernym	कोरी
पश्चिम_मिदनापोर_ज़िला	_onto_nodes	शीघ्र
सूरीनाम_गणतन्त्र	_hypernym	अभिज्ञान
काफी_घर	_hypernym	सिंधुजा
अनप	_hypernym	कारक_घटक
अज्ञातराशि	_onto_nodes	फिल्टर_कॉफी
मलेरिया	_hypernym	सिंदूरपुष्पी
त्रैबलि_ऋषि	_onto_nodes	सीकर
अनजाना	_onto_nodes	छलशून्यता
शतपथी	_hypernym	गोचरपिण्ड
शंकुचि_मछली	_hypernym	भतीजी
टेलीविज़न_सिस्टम	_onto_nodes	बहवाना
पूछपाछ	_hypernym	दक्षिण_अमेरिकी_देश
प्रसारित	_onto_nodes	मेक्सिको
आघात_वर्धनीय	_hypernym	सप्तक
टॉयलेट	_hypernym	पब्लिक_प्रॉसिक्यूटर
आपदाग्रस्त	_hypernym	अर्जेन्टीना
दौड़वाना	_onto_nodes	सृंजय
साठेक	_hypernym	सलीक़ा
वृद्धदारक	_hypernym	गोचरपिण्ड
सतबहनी	_hypernym	कुवैतवासी
बेनट	_onto_nodes	ईयर
दहशतगर्द	_onto_nodes	अनतुला
टूवैलू_गणराज्य	_onto_nodes	प्रतिधावन
गौरीशंकर_चोटी	_onto_nodes	तुरंगिका
सौंपना	_onto_nodes	जीर्ण-शीर्ण
कंप्यूटर_मेमोरी	_onto_nodes	चोरबदन
अरुंधति	_onto_nodes	सृंजय
फेनमेह	_onto_nodes	भुँइफोर
सांविधिक	_onto_nodes	बहवाना
पालनपुर	_onto_nodes	मुखशोधन
औरया	_onto_nodes	खपाची
इलेक्ट्रॉनिकी	_hypernym	कुवैतवासी
बन्धु	_hypernym	बिलल्ला
पुलवामा_ज़िला	_hypernym	अभिव्यक्तिशील
धौलधप्पा	_hypernym	आटोमोबील
मेघज्योति	_onto_nodes	साया
कलारपारा	_onto_nodes	सीकर
मगही	_onto_nodes	नवधा-भक्ति
सिंधुराज	_onto_nodes	दक्षिणावर्त
वातचटक	_hypernym	टेलिफून
स्वर्णचूड़	_onto_nodes	मोतियदाम
हरीश	_onto_nodes	व्यास
भोगविलास	_hypernym	तन्ख्वाह
मलमूत्र	_hypernym	बनड़ाजैत
औषध_विज्ञान	_onto_nodes	बहवाना
उछाल	_onto_nodes	भुँइफोर
लथ-पथ	_hypernym	सेवक_वर्ग
हेमकण	_hypernym	श्वेतकांडा
खाँ	_onto_nodes	आईआईटी
सल्फर	_hypernym	हिमवर्षा
पञ्चकुला_ज़िला	_hypernym	लगलग
आधा_सम्मत	_hypernym	रेडियोथेरेपी
कला_रसिक	_onto_nodes	सृंजय
गजदन्ती	_hypernym	जलन्धर
ग्रोनलैण्डी-भाषा	_hypernym	निरालंब
फुफकारना	_onto_nodes	रङ्गमहल
कुमैड़िया	_hypernym	पेशवराना
झल्ल	_onto_nodes	छलशून्यता
ख़ुश_करना	_onto_nodes	ज्येष्ठत्व
दरवाजा	_onto_nodes	खपाची
पृथुदर्शी	_onto_nodes	तुरंगिका
थोकदारी	_hypernym	उनतालीस
काफी	_hypernym	क्वाँचर
वैनतेय	_hypernym	भीमकुण्ड
खतम_करना	_onto_nodes	खपाची
इज़ाफ़ा_होना	_onto_nodes	तुरंगिका
आँसूरहित	_hypernym	पाककर्म
अगुणी	_onto_nodes	भुँइफोर
रक्ष्यमाण	_onto_nodes	मेक्सिको
रोही	_onto_nodes	सीकर
मनोरंजनगाह	_attributes	पुदीना
भृम्यश्व	_onto_nodes	सीकर
गोंड_राग	_hypernym	उन्नीसवीं
पँवारना	_onto_nodes	सृंजय
प्रशंसा	_onto_nodes	बहवाना
ध्वंसावशेष	_onto_nodes	सत्यसन्ध
सौर्य	_hypernym	बिलल्ला
घोषित	_onto_nodes	संगीतात्मक
हिडिम्बा	_hypernym	नन्दलाल
अर्थ_होना	_onto_nodes	अवाकी
शरावरण	_onto_nodes	तुरंगिका
सजा	_onto_nodes	ईयर
चिड़	_hypernym	रेहुआ
मलिनता	_onto_nodes	व्यास
विभांडक_ऋषि	_onto_nodes	रङ्गमहल
शायरी	_onto_nodes	शीघ्र
शहडोल_शहर	_onto_nodes	संगीतात्मक
अंधियार_कोठरी	_onto_nodes	बहवाना
रिरिहा	_onto_nodes	छलशून्यता
धोखेबाजी	_hypernym	अवतारण
मधूकपर्णा	_onto_nodes	इतेक
अहिछत्र	_hypernym	उनतालीस
नाबालिग़ता	_onto_nodes	साया
दर्रांग	_onto_nodes	अवाकी
लेप_लगना	_hypernym	स्टील_अथॉरिटी_ऑफ_इंडिया_लिमिटेड
निरप्र	_hypernym	क्षीणक-रोग
मज़बूरी	_onto_nodes	फिल्टर_कॉफी
चिकित्सा_विज्ञानी	_onto_nodes	भुँइफोर
नागद्रुम	_onto_nodes	भुँइफोर
टोक्यो	_hypernym	वल्वग
अविकट	_hypernym	भू-रचना
सट्टा	_onto_nodes	भुँइफोर
सिंधुविष	_onto_nodes	गड़गड़ा
टिगुसिगाल्पा	_hypernym	हवि
दक्षिणपंथ	_onto_nodes	संगीतात्मक
टौन्स_नदी	_onto_nodes	साया
मालडोवा_गणराज्य	_hypernym	फक्कड़ाना
फ़ुलपैंट	_onto_nodes	साया
योरोप	_onto_nodes	रङ्गमहल
शकुंद	_onto_nodes	साया
वापस_करना	_onto_nodes	अवात
हुकना	_hypernym	महा_ज्ञानी
गौटेमाला_वासी	_hypernym	परलोक_सिधारना
खुल्लम_खुल्ला	_hypernym	स्क्रीन_प्रिंट
चुनचुनाना	_onto_nodes	90वाँ
अननुज्ञा	_hypernym	मतलब_होना
लहराता	_onto_nodes	सीकर
पंककीर	_onto_nodes	वराहक्रान्ता
शुद्धिकंद	_onto_nodes	ख़रीता
जूजू	_onto_nodes	न्यूज़_पेपर
जरकस	_onto_nodes	साया
साइंटिस्ट	_hypernym	ठाणा_जिला
प्यूस	_onto_nodes	संगीतात्मक
ऊर्ध्व_मुख	_onto_nodes	भुँइफोर
पैशाचिक	_onto_nodes	सृंजय
नखरा	_hypernym	उनतालीस
अल्ज़ाइमर_रोग	_hypernym	नवनीतम
वर्जिन_मेरी	_hypernym	सिंधुजा
रदनच्छद	_hypernym	बड़वा_दीप्ति
वर्जनीय	_hypernym	कैनसिल
उलटपुलट	_onto_nodes	सीकर
मधुसंभव	_onto_nodes	रङ्गमहल
दक्षिणावर्त_शंख	_onto_nodes	रङ्गमहल
पाणि_मूल	_hypernym	उनतालीस
कंकत्रोट	_onto_nodes	अनिष्टकर
