1038,अष्टभाव,_onto_nodes,स्पष्टीकरण
10840,कर्णा,_hypernym,सुषिर_वाद्य
1969,पड़ोस,_hypernym,स्थान
5071,दंडी,_hypernym,संन्यासी
2358,सूर्य_ग्रहण,_hypernym,ग्रहण
3283,गुजरातवासी,_onto_nodes,खाद्य_वस्तु
3458,उद्धार,_hypernym,क्रिया
1907,आधुनिका,_hypernym,महिला
2495,प्रीति,_hypernym,देवी
30597,ऊष्मीय_विद्युत_संयंत्र,_onto_nodes,पितृहीन
1820,नचिकेता,_hypernym,ऋषि
268,लीची,_hypernym,पेड़
28363,मानदेय,_onto_nodes,मूर्ख
1352,रक्तस्रावी,_modifies_noun,क्रिया
6464,रढ़िया,_onto_nodes,अप्रचलित
524,चंद्रायण,_hypernym,व्रत
4353,गोहरौर,_onto_nodes,स्पष्टीकरण
3,कनिष्ठा,_hypernym,पत्नी
4139,वाद,_onto_nodes,अपमान
5150,अवसभ,_onto_nodes,विरोध
4918,बंद_होना,_hypernym,होना
352,सक्रिय,_modifies_noun,ज्वालामुखी
5703,समाजीकरण,_hypernym,क्रिया
2815,अनंतनाग,_onto_nodes,पितृहीन
793,अरविंदिनी,_hypernym,समुदाय
3739,ली,_hypernym,कूटनीतिज्ञ
1402,हरि,_onto_nodes,प्रयत्नपूर्वक
1256,ठोकना,_hypernym,काम_करना
471,वैशेषिक,_modifies_noun,अवस्था
283,उन्नीसवीं,_hypernym,क्रमसूचक_संख्या
2140,भँड़ैती,_onto_nodes,अनायास
4421,मियादी_जमा,_hypernym,मूलधन
824,मल्लारी,_hypernym,रागिनी
13504,पाथना,_hypernym,गढ़ना
10569,खिचड़ी,_onto_nodes,विरोध
3381,दशमदशा,_onto_nodes,भाई
10269,पोर्ट-ओ-प्रिंस,_hypernym,राजधानी
2405,व्यवहार्य,_modifies_noun,वस्तु
1414,सुपर्ण,_hypernym,ऋषि
16293,देसाई,_hypernym,वर्ग
739,अड़तीस,_modifies_noun,तत्त्व
1,सुनारिन,_antonym,सुनार
10707,गजदंती,_onto_nodes,भुक्तभोगी
596,प्रतिनिधित्व,_onto_nodes,असामंजस्यता
17926,तवर्गीय,_modifies_noun,अक्षर
5978,भारती,_onto_nodes,स्पष्टीकरण
1514,अभागी,_onto_nodes,भुक्तभोगी
5479,करोड़वाँ,_modifies_noun,वस्तु
3269,अनिंदित,_modifies_noun,व्यक्ति
15103,खापट,_hypernym,थल
5328,खरंजा,_meronym,ईंट
453,महावीर_जयंती,_onto_nodes,ससहाय
266,चौसठ,_onto_nodes,स्वीकृति
2636,अंतरिती,_hypernym,व्यक्ति
7412,घुड़नाल,_onto_nodes,मूर्ख
7717,अंकवृद्धि,_onto_nodes,अनायास
1477,बंदूक,_meronym,नली
1268,पैंसठेक,_modifies_noun,अवस्था
2881,पुर्तगाल,_onto_nodes,पितृहीन
1713,काढ़ना,_hypernym,बनाना
2308,जाँबाजी,_hypernym,काम
3756,चौड़ाई,_onto_nodes,ईश्वर
19,मोहिनी_अट्टम,_hypernym,शास्त्रीय-नृत्य
1102,छप्पय,_hypernym,मात्रिक_छंद
105,तृणपदी,_hypernym,लता
6485,निशान_साहिब,_onto_nodes,मूर्ख
3,खनिक,_hypernym,मजदूर
15365,भंजनशील,_onto_nodes,भुक्तभोगी
533,फैला_हुआ_होना,_hypernym,होना
3343,पूर्ण_संख्या,_hypernym,संख्या
8794,अव्यक्तानुकरण,_hypernym,अनुकरण
22700,हंस,_onto_nodes,खाद्य_वस्तु
253,भकसाना,_onto_nodes,भिन्नरूपी
25669,रूप,_hypernym,ढंग
2706,क़दरदाँ,_onto_nodes,भुक्तभोगी
1318,आषाढ़ीय,_modifies_noun,क्रिया
16344,तिपहिया,_onto_nodes,समझौता
30613,वर्गिकी,_hypernym,जैव_वर्ग
693,बीमार_होना,_hypernym,दुखी_होना
6670,ढक्का,_onto_nodes,मूर्ख
3249,दाग़ी,_onto_nodes,भुक्तभोगी
21365,धामा,_onto_nodes,मूर्ख
1754,झूला,_hypernym,साधन
11451,आर्थिक_कल्याण,_onto_nodes,कंपोस्त
965,निरक्षरता,_onto_nodes,असामंजस्यता
828,जमुआर,_meronym,जामुन
256,अपराधी,_hypernym,दुर्जन
1721,दूरगामी,_modifies_noun,अवस्था
12894,दुकान,_hypernym,स्थान
1139,रोक_लगाना,_hypernym,काम_करना
4652,धूपघड़ी,_hypernym,यंत्र
1394,अनुज,_onto_nodes,आगत
1514,अनफा,_hypernym,वस्तु-भाग
1517,भियाकुरो,_hypernym,सतभैया
65,खिलवाना,_onto_nodes,मुख्य_द्वार
15,नाचना-गाना,_hypernym,गाना
473,लाल_होना,_hypernym,होना
20,गरियालू,_hypernym,रंग
1836,नव_वर्ष,_onto_nodes,कचनार
8528,जीवित_करना,_onto_nodes,अंधानुकरण
3694,खानदेश,_onto_nodes,पितृहीन
10666,समुद्री_खाई,_hypernym,खाई
7646,चावल_का_चीला,_onto_nodes,मूर्ख
821,अलिंद,_hypernym,शारीरिक_भाग
11156,फाउंटेन_पेन,_hypernym,पेन
31245,जगदीश_चंद्र_बोस,_onto_nodes,खाद्य_वस्तु
80,आश्रित,_onto_nodes,विरोध
21442,भ्रष्टाचार,_onto_nodes,रहस्योद्घाटन
197,लबनी,_meronym,मिट्टी
25,समाज,_onto_nodes,स्पष्टीकरण
1646,घानी,_onto_nodes,पितृहीन
561,चलना,_hypernym,उठना
5548,थाप_देना,_onto_nodes,अंधानुकरण
504,पचासी,_onto_nodes,अपमान
2226,निर्णय,_hypernym,काम
137,विषहीन_सर्प,_hypernym,साँप
6,उठौनी,_onto_nodes,अंधानुकरण
47,दागना,_onto_nodes,स्वपक्षीय
4,पंचधातु,_meronym,जस्ता
1048,मौसमी,_also_see,ऋतु
5834,फव्वारा,_onto_nodes,मूर्ख
122,कीलाल,_hypernym,पौराणिक_वस्तु
31044,सूर्य_पुराण,_onto_nodes,मूर्ख
5007,ट्यूब,_meronym,रबड़
28939,अद्वैतवादी,_onto_nodes,भुक्तभोगी
1407,आश्वासनीय,_modifies_noun,व्यक्ति
4728,सहायता_करना,_onto_nodes,अनुसार
184,चिचिंडा,_hypernym,फल
2541,दुतरफा,_modifies_noun,व्यक्ति
59,अमावट,_onto_nodes,माता-पिता
749,चित्ररेफ,_hypernym,पौराणिक_पुरुष
1990,षट्कोण,_onto_nodes,याद
23169,वमनकर्ता,_onto_nodes,खाद्य_वस्तु
1967,विलायती,_onto_nodes,समझौता
1932,बरुंडी,_also_see,बरुंडी
782,मारीशियन,_modifies_noun,तत्त्व
87,वैमानिकी,_hypernym,विज्ञान
14133,आदि,_onto_nodes,जिम्मेदारी
1469,सार्वभौमिकता,_hypernym,अवस्था
2,पद्माकर,_meronym,कमल
10859,केका,_hypernym,चिंघाड़ना
1482,सर्वसम्मत,_modifies_noun,क्रिया
2118,चराई,_hypernym,काम
1902,अलंबुष,_onto_nodes,हारमोनियम
2851,त्रसरेणु,_hypernym,कण
5946,भौलिया,_onto_nodes,मूर्ख
5262,अयाज्ययाजक,_onto_nodes,खाद्य_वस्तु
2,अंक,_hypernym,संख्या
10901,दुष्टा,_hypernym,महिला
883,माषपर्णी,_attributes,औषधीय
799,भूपाली,_hypernym,रागिनी
55,अनुपम,_similar,विशिष्ट
6927,दंडकला,_onto_nodes,मूर्ख
514,मेल_होना,_onto_nodes,विरक्ति
6368,बरुंडी,_hypernym,अफ्रीकी_देश
1699,भौंरी,_onto_nodes,अंधानुकरण
119,शतकुंभा,_hypernym,पौराणिक_वस्तु
21954,अप्रतिष्ठित,_also_see,अख्यात
11578,संत_तुकाराम,_hypernym,साधु
333,खाली,_onto_nodes,विरोध
9170,हलका,_onto_nodes,मूर्ख
1816,कक्षीवान,_onto_nodes,हारमोनियम
11648,वेलापवर्ती,_modifies_noun,तत्त्व
19734,बाजार,_hypernym,स्थान
2011,अंबाबाई,_onto_nodes,हारमोनियम
5504,अप्रदूषित,_modifies_noun,वस्तु
457,मादा_गौरैया,_hypernym,गौरैया
2021,संतुष्टीकरण,_hypernym,काम
12531,सागर,_onto_nodes,स्पष्टीकरण
193,राष्ट्रीयता,_onto_nodes,अन्य
2502,नाम_देना,_hypernym,काम_करना
2831,संघीय,_modifies_noun,क्रिया
9714,लीपा-पोती_करना,_hypernym,छिपाना
7983,फरशी,_hypernym,हुक्का
75,दस्युता,_onto_nodes,अशिष्टता
66,काजालड्डू,_hypernym,आम
4762,अशौर्य,_onto_nodes,विरोध
5227,टैम्पो,_hypernym,सवारी
223,गणेश_चतुर्थी,_onto_nodes,कंपोस्त
289,हंगोरी,_hypernym,पेड़
94,अप्रासांगिक,_modifies_noun,उक्ति
7251,तारक_मंत्र,_hypernym,मंत्र
2541,अनुभावक,_onto_nodes,समझौता
904,कालिकामुख,_hypernym,राक्षस
467,नकुलांधरोग,_onto_nodes,उपस्थित
11248,पाखर,_hypernym,झूल
3,रंगविद्याधर,_hypernym,नर्तकी
26705,पेचीदगी,_onto_nodes,असामंजस्यता
1727,हनोई,_hypernym,राजधानी
49,मरना,_hypernym,निकलना
1474,स्मार्त,_also_see,स्मृति
85,योजन,_hypernym,नाप
321,नंद,_onto_nodes,हारमोनियम
344,ओज़ोन,_hypernym,गैस
328,नीलकंठ,_onto_nodes,विटामिन
772,देवशाक,_hypernym,संकर_राग
17049,लीवार्ड_द्वीप_समूह,_onto_nodes,स्पष्टीकरण
2949,निदेशक,_onto_nodes,खाद्य_वस्तु
11936,चुपड़ना,_hypernym,जुतवाना
2042,डाउनलोड,_hypernym,स्थानांतरण
23216,मद्यत्यागी,_onto_nodes,खाद्य_वस्तु
13065,पीएचडी,_hypernym,उपाधि
9858,छींटा,_onto_nodes,क्रिया
7337,चरण-रज,_hypernym,धूल
386,जोवारी,_hypernym,मैना
10403,अरगवानी,_also_see,लाल_रंग
369,पराधीनतः,_verb,काम_करना
4514,चिलिमिलिका,_hypernym,माला
20601,सँड़सा,_onto_nodes,मूर्ख
1107,पितराना,_onto_nodes,विरक्ति
26044,लैंप_शेड,_onto_nodes,मूर्ख
4071,भजियाउर,_onto_nodes,प्रवीण
3617,तूया,_onto_nodes,क्रिया
1125,टोड़ी,_hypernym,रागिनी
1476,मत्तेवविक्रीड़ित,_onto_nodes,प्रयत्नपूर्वक
2123,मार्जन,_hypernym,परित्याग
3608,सविस्तार,_modifies_noun,अवस्था
1123,पायरी,_onto_nodes,प्रवीण
13576,चिकित्स्य,_onto_nodes,समझौता
4079,दिन_दूनी_रात_चौगुनी_तरक्की_करना,_onto_nodes,फालसई
900,असित,_hypernym,पौराणिक_पुरुष
4805,लैपटॉप,_hypernym,कम्प्यूटर
25528,परिवर्तन_करना,_hypernym,काम_करना
26018,स्वादहीन,_onto_nodes,भुक्तभोगी
14271,अबिंध्य,_onto_nodes,हारमोनियम
478,रंगना,_onto_nodes,विनिमय_व्यापार
6796,निहानी,_hypernym,रुखानी
707,गृध्रसी,_hypernym,वात_रोग
519,अनपढ़ता,_hypernym,भाव
1027,ग्वालिन,_hypernym,महिला
936,तिरसठवाँ,_modifies_noun,तत्त्व
26848,भूतपूर्व,_modifies_noun,व्यक्ति
6702,माइक,_onto_nodes,मूर्ख
1726,तित्तिरि,_hypernym,ऋषि
341,दुधारू_गाय,_onto_nodes,दुश्चरित्रता
1678,पनामा_सिटी,_hypernym,राजधानी
2460,अनिलाशी,_onto_nodes,भुक्तभोगी
18966,प्रभातफेरी,_onto_nodes,अंधानुकरण
1457,मोतियदाम,_onto_nodes,प्रयत्नपूर्वक
30193,चँदोवा,_hypernym,मंडप
33,दास्य,_hypernym,भक्ति
962,गरदा,_onto_nodes,फूहड़
1711,क्रमागत,_onto_nodes,विरोध
2275,दुरुपयोग,_onto_nodes,अनायास
16373,लोक_गायक,_hypernym,गायक
24924,यमनी,_onto_nodes,समझौता
9804,शरारि,_hypernym,पौराणिक_जीव
820,सेनापति,_hypernym,अधिकारी
415,पसंद_आना,_hypernym,होना
3130,सामंतकालीन,_modifies_noun,क्रिया
358,रटना,_onto_nodes,स्वपक्षीय
3215,तेलुगु,_onto_nodes,सामंजस्य
3653,कल्याणकारी,_modifies_noun,वस्तु
1575,हवनकुंड,_onto_nodes,मूर्ख
30802,समाप्ति,_hypernym,घटना
9848,पत्रपाश्या,_onto_nodes,मूर्ख
201,समुद्र,_hypernym,जलीय_धरातल
449,वस्तिकुंडलिका,_onto_nodes,उपस्थित
1614,पचासवाँ,_onto_nodes,स्वीकृति
25995,चंद्र,_onto_nodes,मूर्ख
8265,परतला,_onto_nodes,मूर्ख
200,वर्ग_मीटर,_onto_nodes,नामक
19741,ठप्पा,_onto_nodes,मूर्ख
355,कालप्रमेह,_hypernym,प्रमेह
2845,अधपिसा,_onto_nodes,भुक्तभोगी
127,सेरियम,_hypernym,रासायनिक_तत्व
478,रंगना,_onto_nodes,विनिमय_व्यापार
11714,गलतकिया,_onto_nodes,मूर्ख
324,हिरणी,_onto_nodes,दुश्चरित्रता
918,धूम्रलोचन,_hypernym,राक्षस
3454,निस्सार,_modifies_noun,वस्तु
210,प्राचीन_काल,_onto_nodes,अचानक
19015,रानी,_hypernym,वस्तु
4956,राकेट,_hypernym,विमान
26,फटना,_hypernym,दुखी_होना
12293,रशनाकलाप,_onto_nodes,मूर्ख
8285,चरवाहा,_hypernym,व्यक्ति
29,क्यारी,_hypernym,क्षेत्र
13533,अकालजात,_onto_nodes,अंजीर
272,गुमसुम,_verb,होना
4992,तटबंध,_hypernym,मानव_कृति
952,द्रोणाचार्य,_hypernym,पौराणिक_पुरुष
136,अव्रण,_hypernym,अनुपलब्धता
24841,टिकट,_hypernym,व्यापारिक_दस्तावेज़
29150,नाड़ीचक्र,_onto_nodes,मूर्ख
1886,दसगुना,_modifies_noun,वस्तु
20128,खट-खट,_onto_nodes,प्रयत्नपूर्वक
5747,अढ़िया,_onto_nodes,मूर्ख
13842,ब्लड_बैंक,_hypernym,मानव_कृति
666,पूरना,_hypernym,होना
3908,अश्वपति,_hypernym,मालिक
2110,नेतागिरी,_onto_nodes,अनायास
1749,साँस_रोक_देनेवाला,_modifies_noun,अवस्था
21842,चिपकू,_onto_nodes,भुक्तभोगी
1185,बड़हंस,_onto_nodes,प्रयत्नपूर्वक
28971,ऊँचाई,_onto_nodes,अपराध
2237,सम्मुख,_modifies_noun,वस्तु
23716,पहाड़ी,_onto_nodes,प्रयत्नपूर्वक
3327,अप्रकृतआश्रितश्लेष,_hypernym,श्लेष
6160,देवविहाग,_onto_nodes,मूर्ख
23121,अनुदान,_onto_nodes,मूर्ख
12475,गोपुर,_onto_nodes,मूर्ख
7735,अलग-अलग,_onto_nodes,विरोध
453,पालितमंदार,_onto_nodes,अयोग्य
7124,प्लीहोदरी,_onto_nodes,खाद्य_वस्तु
10604,सोमनाथ,_onto_nodes,मूर्ख
3322,पिनाकी,_hypernym,तंतु_वाद्य
3659,कर_वसूली,_hypernym,वसूली
280,आश्चर्य_से,_verb,होना
3838,अँगड़ाना,_hypernym,तानना
13534,विश्वास,_onto_nodes,अन्य
2226,उच्छेदवादी,_modifies_noun,क्रिया
5813,अनग्नता,_onto_nodes,अनुत्तीर्ण
27881,अंधेरी_कोठरी,_onto_nodes,पितृहीन
382,सिलही,_hypernym,जल_पक्षी
17,लेना,_hypernym,लेना
29265,धनी,_also_see,धन-दौलत
13777,शैली,_onto_nodes,सम्मान
6559,परिमोषी,_onto_nodes,समझौता
2443,अधपका,_also_see,पका
7920,कवच,_onto_nodes,फूहड़
32,प्रस्तुत_करना,_hypernym,काम_करना
717,मालगुजारी,_hypernym,अवस्था
17031,ट्रांसहिमालय,_onto_nodes,स्पष्टीकरण
7542,बीच,_onto_nodes,पितृहीन
27685,धर्म,_hypernym,स्वभाव
300,कालरात्रि,_onto_nodes,कचनार
26849,आदित्य,_onto_nodes,स्पष्टीकरण
353,सुरबुली,_hypernym,पौधा
892,बचमूल,_hypernym,जड़
2396,कीटोन,_onto_nodes,अप्रचलित
11409,अनकहा,_onto_nodes,भुक्तभोगी
2877,क़दरदाँ,_onto_nodes,खाद्य_वस्तु
138,तला,_hypernym,तला
104,ताँबा,_hypernym,धातु
5463,उच्च_वर्गीय,_modifies_noun,जीव
781,चरक,_onto_nodes,उपस्थित
321,बकपंचक,_hypernym,अवधि
7370,छड़ियाल,_onto_nodes,मूर्ख
8247,अर्घ,_onto_nodes,अंधानुकरण
43,पीछे,_onto_nodes,प्रभामंडल
1265,अभियुक्त,_modifies_noun,व्यक्ति
1,अभिसारिणी,_antonym,अभिसारी
23322,भूखा,_onto_nodes,दुश्चरित्रता
182,रँगवाना,_onto_nodes,मुख्य_द्वार
22638,शासन,_onto_nodes,अनायास
27876,धन,_antonym,ऋण
3,व्यतीपात,_hypernym,मुहूर्त
2134,चिचिंडा,_onto_nodes,प्रवीण
1324,सत्तर,_modifies_noun,कार्य
10198,कोच,_onto_nodes,मूर्ख
609,आश्रयी,_modifies_noun,वस्तु
6232,अभीष्ट,_onto_nodes,मूर्ख
2244,विषाणुज_संक्रमण,_hypernym,संक्रमण
199,पट्टी,_onto_nodes,मूर्ख
2914,सुनवाना,_onto_nodes,अनुसार
15959,तलछटी,_onto_nodes,भुक्तभोगी
582,जलसमाधि,_onto_nodes,असामंजस्यता
1709,अठोतरी,_hypernym,जपमाला
10518,डाउराउकाउली,_hypernym,बंदर
3904,गोरा_सिपाही,_hypernym,सिपाही
4076,तालाबंदी,_hypernym,क्रिया
4318,लेखाकृत,_onto_nodes,भुक्तभोगी
627,नौ,_modifies_noun,तत्त्व
4486,मंक्षण,_hypernym,कवच
6103,पाख,_onto_nodes,मूर्ख
1443,कर्मण्यता,_onto_nodes,असामंजस्यता
1234,केतुवीर्य,_hypernym,राक्षस
71,मूत्रविज्ञान,_hypernym,ग्रंथ
9,पश्चिम,_hypernym,प्रधान_दिक्सूचक_बिन्दु
357,कबायली,_also_see,कबीला
6231,बैठक_घर,_hypernym,कमरा
596,जार्डनी,_hypernym,निवासी
1193,कृत्रिम_प्रक्रिया,_antonym,प्राकृतिक_प्रक्रिया
1255,दुःशल,_hypernym,कुरुवंशी
2542,रैकेट,_onto_nodes,मूर्ख
418,मद,_hypernym,वस्तु
25972,अनागत,_modifies_noun,व्यक्ति
1301,मालावती,_onto_nodes,प्रयत्नपूर्वक
20920,गाय,_onto_nodes,पवित्र_स्थान
3497,खेल_मंत्रालय,_onto_nodes,पितृहीन
1217,चांद्रायण,_onto_nodes,प्रयत्नपूर्वक
3406,मजाकिया,_modifies_noun,वस्तु
1491,कोलाहलपूर्ण_पार्टी,_hypernym,प्रीतिभोज
36,गुलनार,_hypernym,रंग
208,विलासिता,_hypernym,मानसिक_अवस्था
3250,मुंशी_संबंधी,_onto_nodes,समझौता
5213,शिवलिंग,_onto_nodes,मूर्ख
2172,मातृका,_onto_nodes,स्पष्टीकरण
3604,संवृत,_onto_nodes,क्रिया
10398,गृहयुद्ध,_onto_nodes,अनाथ
25713,पर्णकुटी,_onto_nodes,पितृहीन
9177,निफ्टी,_onto_nodes,मूर्ख
1212,अश्रुत,_onto_nodes,हारमोनियम
3906,पंखी,_onto_nodes,फूहड़
18097,सेवन_करना,_hypernym,उपयोग_करना
13236,चिपकू,_modifies_noun,व्यक्ति
27564,अवज्ञेय,_onto_nodes,विरोध
1780,युद्धक,_modifies_noun,अवस्था
30850,दुश्चरित्रता,_hypernym,दुर्गुण
3038,अनउपजाऊ,_modifies_noun,थल
690,अंतर्राष्ट्रीय,_modifies_noun,स्थान
8089,आपराधिक_दस्तावेज,_hypernym,अभिलेख
4399,पाकेटमारी,_onto_nodes,अंधानुकरण
1371,देशनिकाला,_onto_nodes,अनायास
1591,लाठी-चार्ज,_onto_nodes,अंधानुकरण
5259,यति,_onto_nodes,मूर्ख
1502,हज़ारवाँ,_modifies_noun,क्रिया
4073,चिरपरिचित,_modifies_noun,अवस्था
961,आसमान_के_तारे_तोड़ना,_hypernym,काम_करना
4017,आवेदित,_modifies_noun,वस्तु
1856,मृगमंदा,_onto_nodes,हारमोनियम
3460,कच्चा_अन्न,_onto_nodes,अप्रचलित
1104,लंड,_hypernym,जननेंद्रिय
1010,हृदयहीन,_onto_nodes,विरोध
1180,आगड़ा,_hypernym,बाल
1345,पंदरहवाँ,_modifies_noun,अवस्था
763,जनता_दल,_hypernym,राजनीतिक_दल
14165,आवज,_hypernym,थाप_वाद्य
5794,वेस्टर्न,_onto_nodes,मूर्ख
127,बँटाना,_onto_nodes,साहित्यिक_कृति
162,चादर,_hypernym,मानव_कृति
2580,छुन-छुन,_onto_nodes,प्रयत्नपूर्वक
3313,चुंगी-घर,_onto_nodes,पितृहीन
2241,रेफ,_hypernym,व्यंजन
287,नीचे_से_ऊपर_तक,_verb,होना
19601,नहीं_होना,_onto_nodes,विरक्ति
2918,भंडाफोड़,_onto_nodes,भुक्तभोगी
621,अव्याप्य,_onto_nodes,विरोध
25630,ड्रिल,_onto_nodes,अंधानुकरण
6310,तरसना,_causative,तरसाना
21638,कॉन्गो,_hypernym,चाय_पत्ती
1940,कुब्जा,_onto_nodes,हारमोनियम
295,ऑसलॉट,_attributes,चितकबरा
2691,अधौड़ी,_hypernym,चमड़ा
386,फेंकना,_hypernym,मिटाना
27051,अनिवार्य,_onto_nodes,भुक्तभोगी
7342,दूषण,_onto_nodes,अनायास
3085,दंतुरण,_onto_nodes,अनायास
421,खोदई,_onto_nodes,अयोग्य
72,अघाना,_onto_nodes,पियानो
192,एकड़,_hypernym,इकाई
2355,नाजुक,_onto_nodes,विरोध
207,डालना,_hypernym,काम_करना
4076,केन्द्रक,_onto_nodes,क्रिया
2874,पैंकड़ा,_hypernym,पदाभूषण
1979,इंद्रियज,_modifies_noun,वस्तु
2814,विधानवादी,_hypernym,व्यक्ति
680,सार्वभौमिक,_modifies_noun,तत्त्व
1175,प्रोस्टेट_ग्रंथि,_onto_nodes,योग्य
23113,नाम,_onto_nodes,अनायास
3646,प्रोत्साहक,_also_see,प्रोत्साहन
8609,रसमंडूर,_onto_nodes,मूर्ख
357,टक्कल,_onto_nodes,योग्य
67,जोड़ी,_onto_nodes,स्पष्टीकरण
25373,अगवार,_onto_nodes,खाद्य_वस्तु
24647,पौ,_onto_nodes,अचानक
1610,दर्जन,_hypernym,समूह
2825,वस्तुनिष्ठ,_onto_nodes,समझौता
3565,क्रैप्स,_onto_nodes,अनायास
31141,दल,_hypernym,वस्तु-भाग
1797,प्रस्वापिनी,_onto_nodes,हारमोनियम
6786,अन्ना,_hypernym,अँगीठी
102,मकरंद,_meronym,मकरंद
3932,क्रेडिट_कार्ड,_hypernym,कार्ड
1668,अवैधसमूह,_hypernym,वर्ग
1758,जातूकर्ण,_onto_nodes,हारमोनियम
1919,सुभद्रा,_onto_nodes,हारमोनियम
946,चरना,_onto_nodes,स्वपक्षीय
1932,विश्वदेव,_onto_nodes,हारमोनियम
1097,सुरंग,_onto_nodes,पितृहीन
2567,तिकड़मबाजी,_hypernym,काम
1377,शंकरा,_onto_nodes,प्रयत्नपूर्वक
14832,रामायण,_onto_nodes,ईश्वर
11973,वक्ता,_modifies_noun,जंतु
522,पंचम,_onto_nodes,प्रयत्नपूर्वक
31205,ईश्वर,_onto_nodes,अन्य
6745,किरकिरी,_hypernym,कण
1091,हारना,_onto_nodes,विरक्ति
4744,कमलगट्टा,_onto_nodes,अप्रचलित
52,पाठीन,_onto_nodes,माता-पिता
5168,प्रतिशोध_लेना,_hypernym,काम_करना
7995,उल्टा_पैदा_हुआ,_modifies_noun,जंतु
3203,बर्राना,_onto_nodes,स्वपक्षीय
662,स्वीडिश,_modifies_noun,तत्त्व
5092,निवाड़ा,_onto_nodes,अनायास
10593,सौतेली_माँ,_onto_nodes,खाद्य_वस्तु
6139,आदित्यकेतु,_onto_nodes,खाद्य_वस्तु
327,दूगू,_onto_nodes,दुश्चरित्रता
1428,तंत्रिकासंबंधी,_modifies_noun,अवस्था
25349,स्वीकृत,_onto_nodes,विरोध
1912,संक्राम्यतंत्र,_onto_nodes,क्रिया
5541,खुरमा,_onto_nodes,मूर्ख
86,मधुकुंभा,_hypernym,पौराणिक_जीव
3918,फ़ातिमा,_onto_nodes,खाद्य_वस्तु
2788,मुंगेर_जिला,_onto_nodes,पितृहीन
1199,स्मर,_onto_nodes,प्रयत्नपूर्वक
17496,गोन,_hypernym,बोरा
3048,इंडियाना,_onto_nodes,पितृहीन
11021,लालुका,_hypernym,माला
11081,बालंतकाढ़ा,_onto_nodes,मूर्ख
10987,दुमहला,_onto_nodes,मूर्ख
17,शतक,_hypernym,समूह
18297,शूल,_onto_nodes,पवित्र_स्थान
1932,लेखन-संबंधी,_onto_nodes,समझौता
6654,रैक,_onto_nodes,मूर्ख
804,मैंज़नीलो-नूनेज़,_onto_nodes,प्रवीण
24064,ग्रंथ-विक्रय,_onto_nodes,अनायास
11386,राहु,_hypernym,राक्षस
1320,आधेय,_onto_nodes,भुक्तभोगी
1805,आढ़ती,_modifies_noun,क्रिया
17,चलाना,_onto_nodes,साहित्यिक_कृति
1559,अग्रगण्य,_onto_nodes,विरोध
2313,चैम्पियनशिप,_hypernym,प्रतियोगिता
5306,तिलावा,_onto_nodes,मूर्ख
4055,दुबला,_modifies_noun,व्यक्ति
4088,अवकृष्ट,_onto_nodes,विरोध
1480,अनुगुण,_onto_nodes,प्रयत्नपूर्वक
18595,नवदुर्गा,_hypernym,समुदाय
1260,मलयाली,_modifies_noun,क्रिया
106,जोड़ना,_hypernym,काम_करना
9018,चकमा,_hypernym,छल
477,रक्तगतज्वर,_onto_nodes,उपस्थित
14573,राजयोग,_hypernym,अवस्था
26727,गेय,_onto_nodes,समझौता
374,सिकुड़ना,_hypernym,होना
265,गंडा,_onto_nodes,मूर्ख
762,गुप्त_गिरोह,_hypernym,दल
2315,हस्त-पृष्ठ,_onto_nodes,क्रिया
2031,आबादकार,_hypernym,किसान
12417,मधुरालिका,_hypernym,मछली
2616,कोट_पीस,_hypernym,ताश
2409,अमृतप,_onto_nodes,भुक्तभोगी
2357,अस्मिता,_hypernym,भाव
1353,संयुक्त_राष्ट्र_सुरक्षा_परिषद,_onto_nodes,स्पष्टीकरण
3806,कंडोल,_hypernym,पात्र
2,मुश्की,_also_see,कस्तूरी
185,ईसापूर्व,_onto_nodes,निष्ठावान
18200,घुलना,_hypernym,संगम_होना
2376,अऊत,_hypernym,व्यक्ति
29295,दरवाज़ा,_onto_nodes,अपमान
17512,सोन,_onto_nodes,पितृहीन
22595,उद्धाटन_करना,_onto_nodes,स्वपक्षीय
144,अदरक,_onto_nodes,जन्मा
1023,भारकर्ण,_hypernym,राक्षस
1825,अनिर्धारित,_modifies_noun,काम
10939,निशाना_बनाना,_onto_nodes,अनुसार
81,सती,_hypernym,पत्नी
3993,अंतविदारण,_onto_nodes,भाई
2562,खेसारी,_onto_nodes,अप्रचलित
1065,बनना,_onto_nodes,पियानो
1212,गृह-प्रवेश,_onto_nodes,कंपोस्त
662,कंघा,_onto_nodes,मूर्ख
3230,योजक,_onto_nodes,भुक्तभोगी
2328,अनुबंधकर्ता,_modifies_noun,व्यक्ति
9447,फरफर,_hypernym,ध्वनि
10463,तंदूरी,_hypernym,रेशम
30481,अग्नि-जिह्वा,_hypernym,जीभ
1190,मायारवि,_onto_nodes,प्रयत्नपूर्वक
1148,मीरुत_जिला,_hypernym,जिला
4893,पंजाबी,_onto_nodes,खाद्य_वस्तु
4371,झाँझ,_hypernym,घनवाद्य
8133,हाड़ी,_onto_nodes,मूर्ख
6376,बेसिन,_onto_nodes,मूर्ख
1300,पोषित,_modifies_noun,क्रिया
2697,इंद्रवस्ति,_onto_nodes,क्रिया
119,बोरीयम,_hypernym,रासायनिक_तत्व
3500,ब्रह्मयोग,_hypernym,ताल
